source	target
Sieket, b’rasu mistriħa fuq il-pali ta’ jdejh, b’xufftejh imkemxin u b’ħuġbejh jitilaw u jinżlu ma’ kull ċaqlieqa ta’ rasu, huwa kellu tabilħaqq bixra ta’ wieħed imnikket għall-aħħar.	Sieket, b’rasu mistrieħa fuq il-pali ta’ jdejh, b’xufftejh imkemmxin u b’ħuġbejh jitilgħu u jinżlu ma’ kull ċaqliqa ta’ rasu, huwa kellu tabilħaqq bixra ta’ wieħed imnikket għall-aħħar.
Ir-roqgha mbaghad ingarret mal-kurrent lejn il-bajja.	Ir-roqgħa mbagħad inġarret mal-kurrent lejn il-bajja.
U kien Rit wara li bdiet 8ﬂi l-qxur tal-kotba, kollhom trab, li għajnejha waqgħu fuq mazz kar8 maqtugħ għalih fuq l-iskrivanija.	U kien Rit wara li bdiet 6ﬂi l-qxur tal-kotba, kollhom trab, li għajnejha waqgħu fuq mazz kar6 maqtugħ għalih fuq l-iskrivanija.
Ħalli nispjega b'smod sempliċi ħalli jifhmni kulħadd	Ħalli nispjega b'mod sempliċi ħalli jifhimni kulħadd.
Aħjar tilbes treksjut ladarba se mmorru piknic fil-kampanja.	Aħjar tilbes tracksuit ladarba se mmorru piknik/picnic fil-kampanja.
Imma ma kontx nibza ghalija.	Imma ma kontx nibża għalija.
Mossa bla precedent biex Manwel Mallia ma jergax jinhatar Ministru.	Mossa bla preċedent biex Manwel Mallia ma jerġax jinhatar Ministru.
Fl-Imnarja jaqbadlek is-serkin, jitlaqlek minn sbiħ Alla u ma tarahx qabel jaqa’ dlam ċappa.	Fl-Imnarja jaqbadlek is-serkin, jitlaqlek minn sbiħ Alla u ma tarahx qabel jaqa’ dlam ċappa.
“X’għamilt sakemm jien kont imsiefer?” staqsa lil zijuh meta rah mitluq għal mejjet fuq it-turretta.	“X’għamilt sakemm jien kont imsiefer?” staqsa lil zijuh meta rah mitluq għal mejjet fuq it-turretta.
Xiħa, imma kellha wiegħda li quddiesa meta tkun tiflaħ ma titlifiex.	Xiħa, imma kellha wegħda li quddiesa meta tkun tiflaħ ma titlifhiex.
Peress li għandek tiġi personalment biex tittieħidlek xbiha bijometrika tal-wiċċ permezz tal-maġni tar-ritratti speċjali tagħna u l-marki tas-swaba’, applikazzjonijiet bil-posta ma jistawx jiġu aċċettati.	Peress li għandek tiġi personalment biex titteħidlek xbieha bijometrika tal-wiċċ permezz tal-magni tar-ritratti speċjali tagħna u l-marki tas-swaba’, applikazzjonijiet bil-posta ma jistgħux jiġu aċċettati.
B'hekk tinżamm il-privatezzza tal-persuna	B'hekk tinżamm il-privatezza tal-persuna.
x'inhu dak li jagħmel aħbar interessanti għat-telespettaturi	X’inhu dak li jagħmel aħbar interessanti għat-telespettaturi
Meta għajnejja qagħdu, u stajt nara ħwejjeġ oħra minnbarra l-ilwien tal-liżar intbaħt li ħdejja kelli żewġ tfajliet.	Meta għajnejja qagħdu, u stajt nara ħwejjeġ oħra minbarra l-ilwien tal-liżar intbaħt li ħdejja kelli żewġ tfajliet.
Jaf għaliex daqqiet toħroġ ix-xemx, għaliex imbagħad jinġabar is-sħab u tinżel ix-xita, għaliex jiġi r-riħ mill-Lvant u jdum jonfoħ sa ma jixba’.	Jaf għaliex daqqiet toħroġ ix-xemx, għaliex imbagħad jinġabar is-sħab u tinżel ix- xita, għaliex jiġi r-riħ mil-Lvant u jdum jonfoħ sa ma jixba‟.
Din l-eventwalita kienet iċċarata hawnhekk ukoll.	Din l-eventwalità qiegħda ċċarata hawnhekk ukoll.
” (Silta adattata minn Katrina ta’ Lina Brockdorff) IKOMPLI >>> 8/9.	” (Silta adattata minn Katrina ta’ Lina Brockdorff) 8/9.
Fil-purċissjoni l-Bambin kien jintrafa minn erba’ subien u jakkumpanjaw kien ikun hemm tfal u kbar b’fanali tal-karti b’xemgħa tixgħel ġo fihom.	Fil-purċissjoni l-Bambin kien jintrafa’ minn erba’ subien u jakkumpanjaw kien ikun hemm tfal u kbar b’fanali tal-karti b’xemgħa tixgħel ġo fihom.
Ommi mietet fl-2001 wara li mardet.	Ommi mietet fl-2001 wara li mardet.
Xniegħat kien hemm kemm trid.	Xnigħat kien hemm kemm trid.
Iddedikajt ghaxar snin minn hajti ghall-protezzjoni taghhom u bhala Raghaj din hi parti mill-missjoni tieghi.”	Iddedikajt għaxar snin minn ħajti għall-protezzjoni tagħhom u bħala Ragħaj din hi parti mill-missjoni tiegħi.”
” U reġgħet urietni idha.	” U reġgħet urietni idha.
Bħalissa qiegħda fi stadju pilota.	Bħallissa qiegħda fi stadju pilota.
Jien daqsxejn fitt fuqha u anke meta ddum ma tasal, taghtini rasi.	Jien daqsxejn fitt fuqha u anke meta ddum ma tasal, tagħtini rasi.
L-Awtorita' tax-Xandir giet infurmata b'dan l-esperiment	L-Awtorita' tax-Xandir ġiet infurmata b'dan l-esperiment.
 Meta tkun id-dar jew ix-xogħol, pejjep barra.	 Meta tkun id-dar jew ix-xogħol, pejjep barra.
F’Mejju kienu tnejn, in-nies li mietu kawza ta’ incident tat-traffiku.	F’Mejju kienu tnejn, in-nies li mietu kawża ta’ inċident tat-traffiku.
Il-KE titlob lil 11-il membru, fosthom Malta, biex japplikaw ir-regoli dwar l-irkupru u r-rizoluzzjoni tal-banek.	Il-KE titlob lil 11-il membru, fosthom Malta, biex japplikaw ir-regoli dwar l-Irkupru u rRiżoluzzjoni tal-Banek.
Minn ħin għal ieħor bdejt nistembaħ għarqan u nterter bil-bard.	Minn ħin għal ieħor bdejt nistenbaħ għarqan u nterter bil-bard.
Ċentru għall- irġiel u l-familji.	Ċentru għall-Irġiel u l-Familji.
Għax int taf xi ħaġa.	Għax int taf xi ħaġa.
Il-grupp Kopin se juża’ l-logħob biex jiffoka fuq il-migrazzjoni relatata mal-klima.	Il-grupp Kopin se juża l-logħob biex jiffoka fuq il-migrazzjoni relatata mal-klima.
Sajf u Xitwa l-għonq tal-qmis kien ikun dejjem miftuħ.	Sajf u xitwa l-għonq tal-qmis kien ikun dejjem miftuħ.
Ir-raġel fuq it-telefown qallu li din kienet is-siegħa tal-prova biex il-pajjiż jerġa’ jqum fuq saqajh.	Ir-raġel fuq it-telefown qallu li din kienet is-siegħa tal-prova biex il-pajjiż jerġa’ jqum fuq saqajh.
B’komunità nfissru l-familja, ħbieb, knisja, każini jew oħrajn.	B’komunità nfissru l-familja, ħbieb, knisja, każini jew oħrajn.
Fl-aħħarnett kienu jidilku l-ballun bis-sonża biex jiġi jleqq u jiżloq u jinten daqs kwart xaħam imranġat.	Fl-aħħar nett kienu jidilku l-ballun bis-sonża biex jiġi jleqq u jiżloq u jinten daqs kwart xaħam imranġat.
Milli għadni niftakar, dis-sistema kienet qabdet sew għax Karmenu kellu numru sabiħ ta’ parruċċani.	Milli għadni niftakar, dis-sistema kienet qabdet sew għax Karmenu kellu numru sabiħ ta’ parruċċani.
Dakinhar ma rrispondiniex.	Dakinhar ma rrispondinix.
Qed nipprova ntella’ saqajja iżda waqt li qed nimmaġinhom telgħajn m’hu qed jiċċaqlaq xejn.	Qed nipprova ntella’ saqajja iżda waqt li qed nimmaġinahom telgħin mhu qed jiċċaqlaq xejn.
“Apposta?” “Mela! Dik strateāija!” Jason niŜel r-rampa sparat u āera t-telgħa kollha sa ma wasal quddiem l-Kurja b’nifsu maqtugħ.	“Apposta?” “Mela! Dik strateāija!” Ir-Regoli tal-Kitba Maltija fil-Prattika Ië-êertifikat fil-Qari tal-Provi bil-Malti Jason niŜel ir-rampa sparat u āera t-telgħa kollha sa ma wasal quddiem il-Kurja b’nifsu maqtugħ.
Dawn huma ftit pariri ta’ kif għandna nifriżaw il-ħut bl-aħjar riżultati possibbli.	Dawn huma ftit pariri ta’ kif għandna niffriżaw il-ħut bl-aħjar riżultati possibbli.
Iż-żminijiet jinbiddlu u hekk jiġri lid-drawwiet u l-ħtiġijiet tan-nies.	Iż-żminijiet jinbidlu u hekk jiġri lid-drawwiet u l-ħtiġijiet tan-nies.
Ma jistghux joqghodu ifittxu f'kull trakk li jidhol.	Ma jistgħux joqogħdu jfittxu f’kull trakk li jidħol.
Xeħitni gozz fuq daharu u ġera bija lejn il-bieb l-imġemmed.	Xeħitni gozz fuq dahru u ġera bija lejn il-bieb l-imġemmed.
Meta għaddejt għall-Liċeo, iz-ziju Tumas kien tani rigal speċjali: sett tal-arkett! Ngħid is-sewwa, ma kontx naf x’inhu.	Meta għaddejt għal-Liċeo, iz-ziju Tumas kien tani rigal speċjali: sett tal-arkett! Ngħid is-sewwa, ma kontx naf x’inhu.
Anzi kienet hi li propponiet li f’tal-inqas tnejn mill-pabbs li xtaq juriha, fejn daħlu ftit waranofsinhar, jiefqu jieklu.	Anzi kienet hi li pproponiet/proponiet li f’tal-inqas tnejn mill-pabbs li xtaq juriha, fejn daħlu ftit waranofsinhar, jieqfu jieklu.
Intbaħt lit-tfajla l-oħra kienet oħtha, għax kienu tassew wiċċ wieħed.	Intbaħt li t-tfajla l-oħra kienet oħtha, għax kienu tassew wiċċ wieħed.
Intant anke l-Moviment Zghazagh Partit Nazzjonalista kellu reazzjoni pozittiva ghal dawn il-progetti.	Intant anke l-Moviment Żgħażagħ Partit Nazzjonalista kellu reazzjoni pożittiva għal dawn il-proġetti.
Għal din l-attivita' attendew mijiet ta' familji bit-tfal.	Għal din l-attività attendew mijiet ta' familji bit-tfal.
Dan permezz ta' iindikaturi ohgrra fosthomn il-persentagg ta' batterija tal-mobajl.	Dan permezz ta' indikaturi oħra fosthom il-persentaġġ tal-batterija tal-mowbajl.
Tnat kemm waqaw bicciet mis-saqaf li nkixfet ix-xibka	Tant kemm waqgħu biċċiet mis-saqaf li nkixfet ix-xibka.
In-nies kienu jħallsu lil min ħatafni u meta ma kontx irrid nagħmel dak li riedu l-klienti tagħhom, kienu jagħtuni bil-frosta.	In-nies kienu jħallsu lil min ħatafni u meta ma kontx irrid nagħmel dak li riedu l-klijenti tagħhom, kienu jagħtuni bil-frosta.
Ma ghandu jsir l-ebda tnaqqis ghal min ghandu xi ghajnuna socjali.	Ma għandu jsir l-ebda tnaqqis għal min għandu xi għajnuna soċjali.
L-attivita' saret fi Gnien l-Ewropa, fis-Sghajtar, in-Naxxar u fiha hadu sehem ukoll id-Deputat Nazzjonalista Jason Azzopardi u l-kandidata Janice Chetcuti.	L-attività saret fi Ġnien l-Ewropa, fis-Sgħajtar, in-Naxxar u fiha ħadu sehem ukoll id-Deputat Nazzjonalista Jason Azzopardi u l-kandidata Janice Chetcuti.
Kultant, forsi kull tlitt kwarti, kien jagħddi ajruplan u Tona kienet tipprova taqta.	Kultant, forsi kull tliet kwarti, kien jgħaddi ajruplan u Tona kienet tipprova taqta’.
L-istudenti li jkollhom it-tallijna card, jekk jilhqu l-limitu ta’ €21 f’xahar, ma jhallsux ghal aktar vjaggi ghall-bqija ta’ dak ix-xahar.	L-istudenti li jkollhom it-tallijna card, jekk jilħqu l-limitu ta’ €21 f’xahar, ma jħallsux għal aktar vjaġġi għall-bqija ta’ dak ix-xahar.
U konna nistagħġbu b’kollox, l-iżjed bl-affarijiet li qatt qabel ma nkunu rajna.	U konna nistagħġbu b’kollox, l-iżjed bl-affarijiet li qatt qabel ma nkunu rajna.
Jien kont nitwerwer narahom jagħmlu din l-operazzjoni kollha.	Jien kont nitwerwer narahom jagħmlu din l-operazzjoni kollha.
Meta kien f'San Giljan, Media.Link staqsa lil Alfred Sant biex jghid min huma n-nies maghzula.	Meta kien f'San Ġiljan, Media.Link staqsa lil Alfred Sant biex jgħid min huma n-nies magħżula.
Minn hemm sirt nafu, u meta żżewwiġtu ġiebni noqgħod hawn mill-ewwel f’din id-dar.	Minn hemm sirt nafu, u meta żżewwiġtu ġiebni noqgħod hawn mill-ewwel f’din id-dar.
Issa hejja nharsu lejn il-gejijieni	Issa ejja nħarsu lejn il-ġejjieni.
Din id-darba Wenzu kien irnexxilu jiġi mingħajr Rożi, li kienet marret iddur b’oħtha Zolli, għax din, wara ikla bajtar tax-xewk li għalih kienet toqtol, iddubbat indiġistjoni li għal ftit ma qabdithiex it-triq it-twila.	Din id-darba Wenzu kien irnexxielu jiġi mingħajr Rożi, li kienet marret iddur b’oħtha Zolli, għax din, wara ikla bajtar tax-xewk li għalih kienet toqtol, iddubbat indiġistjoni li għal ftit ma qabbdithiex it-triq it-twila.
Sa gallinari bit-tiġieġ barra l- bibien kien hemm! Din kienet il-laqgħa li sibna kif wasalna fl-isqaq.	Sa gallinari bit-tiġieġ barra l- bibien kien hemm! Din kienet il-laqgħa li sibna kif wasalna fl-isqaq.
Il-President tal-MUMN, Paul Pace, sahaq li parti sostanzjali minn kwazi 240 infermier barrani mpjegati fl-ahhar snin, qed joholqu diffikultajiet kbar ghax mhumiex kapaci jitkellmu jew jifhmu l-Malti jew l-Ingliz.	Il-President tal-MUMN, Paul Pace, saħaq li parti sostanzjali minn kważi 240 infermier barrani impjegati fl-aħħar snin, qed joħolqu diffikultajiet kbar għax mhumiex kapaċi jitkellmu jew jifhmu l-Malti jew l-Ingliż.
Jekk qatt qabel ma kien interessah film ta’ Woody Allen, issa beda jixtri kull wieħed li jsib u jekk ma jarahx kollu, almenu jaqra s-sinopsi fuq l-internet u jkun kapaċi jitkellem ftit dwaru.	Jekk qatt qabel ma kien interessah film ta’ Woody Allen, issa beda jixtri kull wieħed li jsib u jekk ma jarahx kollu, almenu jaqra s-sinopsi fuq l-internet u jkun kapaċi jitkellem ftit dwaru.
Qed ngħidlek, qum u mur!” Iżda għad li Ġanna lil Pawlu kienet tidgħejlu – għax ħlief bid-dagħa b’ebda kliem ieħor ma kienet taf twissi lil uliedha – b’danakollu lil dan Pawlu kienet tħobbu daqs is-seba’ bniet li kellha warajh f’daqqa, għaliex xagħar dawn l-imsieken għandu jkun li kien tal-lanżit, għaliex bil-ġbid li għal kull xejn kienet iġġebbidulhom, ħaġa tal-għaġeb kif qatt ma ġie f’idejha.	Qed ngħidlek, qum u mur!” Iżda għad li Ġanna lil Pawlu kienet tidgħilu – għax ħlief bid-dagħa b’ebda kliem ieħor ma kienet taf twissi lil uliedha – b’danakollu lil dan Pawlu kienet tħobbu daqs is-seba’ bniet li kellha warajh f’daqqa, għaliex xagħar dawn l-imsieken għandu jkun li kien tal-lanżit, għaliex bil-ġbid li għal kull xejn kienet iġġebbidhulhom, ħaġa tal-għaġeb kif qatt ma ġie f’idejha.
Id-dar kollha siktet kemm kienet ilha magħna.	Id-dar kollha siktet kemm kienet ilha magħna.
Ghal din ir-raguni L-Ghaqda Universitarji Ghawdxin (GUG) jridu jwasslu l-messagg taghhom lil Onor Censu Galea u lil Ministru Mizzi biex ma jihdux decizjonijiet li jkunu ta' detriment ghall-istudenti, haddiema u residenti Ghawdxin.	Għal din ir-raġuni L-Għaqda Universitarji Għawdxin (GUG) iridu jwasslu l-messaġġ tagħhom lil Onor. Ċensu Galea u lill-Ministru Mizzi biex ma jiħdux deċiżjonijiet li jkunu ta’ detriment għall-istudenti, ħaddiema u residenti Għawdxin.
Futbol internazzjonali.	Futbol internazzjonali.
Dik il-ħabta l-popolazzjoni taż-Żejtun kienet splodiet f’daqqa u fl-iskola l-kbira ma kienx hemm wisgħa għal kulħadd.	Dik il-ħabta l-popolazzjoni taż-Żejtun kienet splodiet f’daqqa u fl- iskola l-kbira ma kienx hemm wisa’ għal kulħadd.
U jekk joghgbok ghoddkom ma tafux kemm ikun hemm cajt helu u ftit pastaz, insomma kif ighid il-Giggs, ‘Girls want to have fun, but even Boys!” Kemm hu orrajt Lino Lino bhal ma tafu huwa cajtier kbir, ghandu dahka kbira fuq wiccu kull fejn tarah.	U jekk jogħġbok għoddkom ma tafux kemm ikun hemm ċajt ħelu u ftit pastaż, insomma kif jgħid il-Giggs, “Girls want to have fun, but even boys!” Kemm hu orrajt Lino Lino bħal ma tafu huwa ċajtier kbir, għandu daħka kbira fuq wiċċu kull fejn tarah.
Tifla innocenti.	Tifla innoċenti.
Ma rridux naċċettaw id-domi, jagħtihomlna min jagħtihomlna, iżda rridu nifluhom.	Ma rridux naċċettaw id-dommi, jagħtihomlna min jagħtihomlna, iżda rridu nifluhom!
“Ma nistax noħroë,” qallu r-Ronnie.	“Ma nistax noħroā,” qallu r-Ronnie.
Din politika jew teatrin?	Din politika jew teatrin?
Il-kandidat Ivan J Bartolo tefa' ritratt tieu ma' numru ta' partitarji fin-Naxxar	Il-kandidat Ivan J Bartolo tefa' ritratt tiegħu ma' numru ta' partitarji fin-Naxxar
Fost l-assocjazzjonijiet ta' min ihaddem, l-Association of General Retailers and Traders (GRTU) irregistrat zieda ta' 25 membru biex ghandha b'kollox 7,250 membru.	Fost l-assoċjazzjonijiet ta' min iħaddem, l-Association of General Retailers and Traders (GRTU) irreġistrat żieda ta' 25 membru biex għandha b'kollox 7,250 membru.
Bhal-lum gimgha l-Gvern ipprezenta l-Bagit ghas-sena 2012, fejn mhux biss habbar il-mizuri godda li se jiehu matul is-sena d-diehla, imma anke pprezenta l-istampa attwali tal-qaghda ekonomika.	Bħal-lum ġimgħa l-Gvern ippreżenta l-Baġit għas-sena 2012, fejn mhux biss ħabbar il-miżuri ġodda li se jieħu matul is-sena d-dieħla, imma anke ppreżenta l-istampa attwali tal-qagħda ekonomika.
Żewġ gabubiet isfel, oħra fuq, u bejt.	Żewġ gabubiet isfel, oħra fuq, u bejt.
Dan, fost ohrajn , hu il-faxxinu tax-xjenza forensika.	Dan fost oħrajn, hu l-faxxinu tax-xjenza forensika.
Wara ssir l-għażla minn kumitat apposta.	Wara ssir l-għażla minn kumitat apposta.
X'qed jaghmel biex dawn l-izhbalji ma jibqghux isiru	X'qed jagħmel biex dawn l-iżbalji ma jibqgħux isiru?
IKKOREĠI S-SILTIET KOLLHA (3) (100 MARKA) Int u tikkoreġi, żomm f’moħħok dawn il-punti importanti:  Dan huwa eżami tar-regoli ortografiċi.	IKKOREĠI S-SILTIET KOLLHA (3) (100 MARKA) Int u tikkoreġi, żomm f’moħħok dawn il-punti importanti:  Dan huwa eżami tar-regoli ortografiċi.
dawn il-minuti kellhom jiġu kkonfermati fil-laqgħa li jmiss	Dawn il-minuti kellhom jiġu konfermati fil-laqgħa li jmiss.
Is-sottovalutar tax-xogħol tan-nisa  Spiss in-nisa jaqilaw inqas mill-irġiel għal xogħlijiet ta’ valur ugwali.	Is-sottovalutar tax-xogħol tan-nisa  Spiss in-nisa jaqilgħu inqas mill-irġiel għal xogħlijiet ta’ valur ugwali.
indirizza lis-sedja	Indirizza lis-Sedja!
“Wiehed jittama li dan il-monument propost b'xi mod jew iehor jghin lill-bniedem jimla l-vojt ezistenzjali tieghu.”	“Wieħed jittama li dan il-monument propost b'xi mod jew ieħor jgħin lill-bniedem jimla l-vojt eżistenzjali tiegħu.”
Jien u żewġi stajna noqghodu filt-taqsima tal-kura intensiva.	Jien u żewġi stajna noqogħdu fit-Taqsima tal-Kura Intensiva.
Sahaq li l-gvern kien ghazel li dan il-progett isir fin-naha t'isfel ta' Malta ghaliex fin-naha t'isfel ta' Malta in-nies ghandhom inqas dhul min dawk ta' regjuni ohra.	Sahaq li l-Gvern kien għazel li dan il-proġett isir fin-naħa t'isfel ta' Malta għaliex fin-naħa t'isfel ta' Malta n-nies għandhom inqas dħul minn dawk ta' reġjuni oħra.
Illum hadd ma' jista' jinzamm milli jgib dik il-karozza ghal-bejgh	Illum ħadd ma jista' jinżamm milli jġib dik il-karozza għall-bejgħ.
Kon t ħsibt li minn wara l-elezzjonijiet ġen erali li għaddew kien tgħallem.	Kont ħsibt li minn wara l-elezzjonijiet ġenerali li għaddew kien tgħallem.
Għamel żmien, Charles, ma jersaqx Malta.	Għamel żmien, Charles, ma jersaqx Malta.
Ġarrew ħwejjiġhom fi trakk wieħed.	Ġarrew ħwejjiġhom fi trakk wieħed.
Mistoqsi jekk dan hux ghax hawn aktar skart u hmieg, wegibni li r-raguni hi li hemm aktar entuzjazmu biex dan id-dipartiment jahdem bla waqfien halli jnaddaf pajjizna u fl-istess hin jghin biex johloq kampanji favur l-indafa fl-ambjent.	Mistoqsi jekk dan hux għax hawn aktar skart u ħmieġ, weġibni li r-raġuni hi li hemm aktar entużjażmu biex dan id-dipartiment jaħdem bla waqfien ħalli jnaddaf pajjiżna u fl-istess ħin jgħin biex joħloq kampanji favur l-indafa fl-ambjent.
B’kollaborazzjoni ma’ entitajiet internazzjonali b’esperjenza vasta f’dan il-qasam id-Dipartiment tas-Sahha waqqaf tim li ppjana u fassal ghadd ta’ indikaturi mmirati biex jaghtu deskrizzjoni komprensiva ta’ fejn jinsab is-servizz tas-sahha u fejn nistghu naslu jekk id-Dipartiment tas-Sahha jkompli jahdem b’kuragg u determinazzjoni.	B’kollaborazzjoni ma’ entitajiet internazzjonali b’esperjenza vasta f’dan il-qasam id-Dipartiment tas-Saħħa waqqaf tim li ppjana u fassal għadd ta’ indikaturi mmirati biex jagħtu deskrizzjoni komprensiva ta’ fejn jinsab is-servizz tas-saħħa u fejn nistgħu naslu jekk id-Dipartiment tas-Saħħa jkompli jaħdem b’kuraġġ u determinazzjoni.
Imbagħad instemgħu l-murtali jfaqqaw.	Imbagħad instemgħu l-murtali jfaqqgħu.
Dan is-sapport ma għandux jitqies bħala karità jew preferenzi imma bħala għoddha biex jiġu rrealiżżati d-drittijiet umani ta’ dawn il-persuni u ankè bħala element essenzjali biex ikunhawn il-ġustizzja soċjali.	Dan is-sapport ma għandux jitqies bħala karità jew preferenzi imma bħala għodda biex jiġu rrealizzati d-drittijiet umani ta’ dawn il-persuni u anke bħala element essenzjali biex ikun hawn il-ġustizzja soċjali.
L-għaxqa tiegħu dejjem isibha fil-qiegħ tal-baħar, jogħdos issa għal xi rizza, issa għal xi mħara kbira, inkella biex jgħum wara ħuta li jidhirlu jkun jista’ jaqbad.	L-għaxqa tiegħu dejjem isibha fil-qiegħ tal-baħar, jogħdos issa għal xi rizza, issa għal xi mħara kbira, inkella biex jgħum wara ħuta li jidhirlu jkun jista’ jaqbad.
